ID,Submission Year,Report Submission Title,Submission Year File Number,Date,Link,pdf_file,Company Name,text_file,Securities Done,Insiders Done,Third Party Providers Done,Transfer Agents Done,Financial Statements Done,Additional Securities Done,Reporting Year,file,Reporting Year/Period
DSUS,2013,Annual Report - Amendment Annual Report,3,08/16/2013,https://www.otcmarkets.com/otcapi/company/financial-report/109932/content,DSUS_2013_Annual_3.pdf,DRONE SERVICES USA INC,DSUS_2013_Annual_3.txt,-1,0,-1,-1,0,-1,0,DSUS_2013_Annual_3.txt,-1
DSUS,2013,"Semi-Annual Report - Quarterly Report December 31,2012",4,03/27/2013,https://www.otcmarkets.com/otcapi/company/financial-report/101573/content,DSUS_2013_Annual_4.pdf,DRONE SERVICES USA INC,DSUS_2013_Annual_4.txt,-1,0,-1,-1,0,-1,0,DSUS_2013_Annual_4.txt,-1
DSUS,2014,Annual Report - Corporate Financial Report,1,10/16/2014,https://www.otcmarkets.com/otcapi/company/financial-report/127663/content,DSUS_2014_Annual_1.pdf,DRONE SERVICES USA INC,DSUS_2014_Annual_1.txt,-1,0,-1,-1,0,-1,0,DSUS_2014_Annual_1.txt,-1
DSUS,2014,Annual Report - Annual Report,2,10/08/2014,https://www.otcmarkets.com/otcapi/company/financial-report/127382/content,DSUS_2014_Annual_2.pdf,DRONE SERVICES USA INC,DSUS_2014_Annual_2.txt,-1,0,-1,-1,0,-1,0,DSUS_2014_Annual_2.txt,-1
DSUS,2015,Semi-Annual Report - Financial Report,1,04/24/2015,https://www.otcmarkets.com/otcapi/company/financial-report/136323/content,DSUS_2015_Annual_1.pdf,DRONE SERVICES USA INC,DSUS_2015_Annual_1.txt,-1,0,-1,-1,0,-1,0,DSUS_2015_Annual_1.txt,-1
DSUS,2021,Annual Report - Amended 2021 Annual,1,09/17/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302767/content,DSUS_2021_Annual_1.pdf,DRONE SERVICES USA INC,DSUS_2021_Annual_1.txt,1,0,-5,1,0,1,0,DSUS_2021_Annual_1.txt," June 30, 2021"
DSUS,2021,Annual Report - 2021 Annual,2,09/14/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302125/content,DSUS_2021_Annual_2.pdf,DRONE SERVICES USA INC,DSUS_2021_Annual_2.txt,1,0,-5,1,0,1,0,DSUS_2021_Annual_2.txt," June 30, 2021"
DSUS,2021,Annual Report - 2020 Annual,3,09/14/2021,https://www.otcmarkets.com/otcapi/company/financial-report/302097/content,DSUS_2021_Annual_3.pdf,DRONE SERVICES USA INC,DSUS_2021_Annual_3.txt,1,0,-5,1,0,1,0,DSUS_2021_Annual_3.txt," June 30, 2020"
DVLP,2018,Annual Report - 2017 YE annual report,1,02/23/2018,https://www.otcmarkets.com/otcapi/company/financial-report/188035/content,DVLP_2018_Annual_1.pdf,GOLDEN DEVELOPING SOL,DVLP_2018_Annual_1.txt,-1,0,-1,-1,0,-1,0,DVLP_2018_Annual_1.txt,-1
DVLP,2019,Annual Report - 2018 year end(Audited) Form10,1,05/02/2019,https://www.otcmarkets.com/otcapi/company/financial-report/218621/content,DVLP_2019_Annual_1.pdf,GOLDEN DEVELOPING SOL,DVLP_2019_Annual_1.txt,-1,0,-1,-1,0,-1,0,DVLP_2019_Annual_1.txt,-1
DVLP,2019,Annual Report - Annual Report,2,04/08/2019,https://www.otcmarkets.com/otcapi/company/financial-report/215833/content,DVLP_2019_Annual_2.pdf,GOLDEN DEVELOPING SOL,DVLP_2019_Annual_2.txt,-1,0,-1,-1,0,-1,0,DVLP_2019_Annual_2.txt,-1
DVLP,2019,Annual Report - 2018 year end,3,04/01/2019,https://www.otcmarkets.com/otcapi/company/financial-report/215278/content,DVLP_2019_Annual_3.pdf,GOLDEN DEVELOPING SOL,DVLP_2019_Annual_3.txt,-1,0,-1,-1,0,-1,0,DVLP_2019_Annual_3.txt,-1
DYNA,2021,Annual Report - 2020 Annual,1,09/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300370/content,DYNA_2021_Annual_1.pdf,DYNASTAR HOLDINGS INC,DYNA_2021_Annual_1.txt,1,0,-5,1,0,-3,0,DYNA_2021_Annual_1.txt," December 31, 2020"
DYNA,2021,Annual Report - 2019annual,2,09/01/2021,https://www.otcmarkets.com/otcapi/company/financial-report/300363/content,DYNA_2021_Annual_2.pdf,DYNASTAR HOLDINGS INC,DYNA_2021_Annual_2.txt,1,0,-5,1,0,-3,0,DYNA_2021_Annual_2.txt," December 31, 2019"
DYNA,2022,Annual Report - ANNUAL 2021,1,03/14/2022,https://www.otcmarkets.com/otcapi/company/financial-report/323429/content,DYNA_2022_Annual_1.pdf,DYNASTAR HOLDINGS INC,DYNA_2022_Annual_1.txt,1,0,-5,1,0,-3,0,DYNA_2022_Annual_1.txt," December 31, 2021"
DYNA,2023,Annual Report - Amended annual report 2022,1,03/18/2023,https://www.otcmarkets.com/otcapi/company/financial-report/361930/content,DYNA_2023_Annual_1.pdf,DYNASTAR HOLDINGS INC,DYNA_2023_Annual_1.txt,-3,0,-1,1,0,-3,0,DYNA_2023_Annual_1.txt,-1
DYNA,2023,Annual Report - 2022 annual report,2,03/16/2023,https://www.otcmarkets.com/otcapi/company/financial-report/361853/content,DYNA_2023_Annual_2.pdf,DYNASTAR HOLDINGS INC,DYNA_2023_Annual_2.txt,1,0,-5,1,0,-3,0,DYNA_2023_Annual_2.txt," December 31, 2022"
